rekrutacja,kolejność_plików,publication_date,print_datetime,page,page_total,wojewodztwo,lp,dziedzina_medycyny,numer_wniosku,tryb_szkolenia,punktacja_proc,srednia_arytmetyczna,data_zlozenia_wniosku,ilość_zakwalifikowanych_w_trybie,czy_miejsca_doktoranckie,doktoranckie_podmiot,doktoranckie_jednostka
w-2026,15,14.04.2026,14.04.2026 12:16:11,50,85,Podkarpackie,88,Radiologia i diagnostyka obrazowa,2026/009962,Rezydencki,89.61,4.34,27.02.2026 23:57:12,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,50,85,Podkarpackie,89,Radiologia i diagnostyka obrazowa,2026/005127,Rezydencki,88.29,4.29,12.02.2026 21:52:20,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,50,85,Podkarpackie,90,Radiologia i diagnostyka obrazowa,2026/011304,Rezydencki,87.92,4.02,28.02.2026 16:19:57,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,50,85,Podkarpackie,91,Radiologia i diagnostyka obrazowa,2026/011862,Rezydencki,87.44,4.46,28.02.2026 22:54:05,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,50,85,Podkarpackie,92,Radiologia i diagnostyka obrazowa,2026/003641,Rezydencki,87.08,3.84,02.02.2026 11:32:35,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,50,85,Podkarpackie,93,Radiologia i diagnostyka obrazowa,2026/011357,Pozarezydencki,81.57,3.91,28.02.2026 23:52:25,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,50,85,Podkarpackie,94,Radiologia i diagnostyka obrazowa,2026/007385,Pozarezydencki,78.97,4.03,19.03.2026 18:00:05,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,50,85,Podkarpackie,95,Reumatologia,2026/011511,Rezydencki,90.67,4.18,18.03.2026 22:00:48,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podkarpackie,96,Reumatologia,2026/008613,Pozarezydencki,81.86,4.22,20.03.2026 08:23:27,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podkarpackie,97,Reumatologia,2026/008702,Pozarezydencki,80.00,4.63,25.03.2026 10:57:27,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podkarpackie,98,Urologia,2026/003503,Rezydencki,91.39,4.48,01.02.2026 20:05:35,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podkarpackie,1,Dermatologia i wenerologia,2026/003831,Rezydencki,88.41,3.73,10.02.2026 15:50:20,1,TAK,UNIWERSYTECKI SZPITAL KLINICZNY IM.FRYDERYKA CHOPINA W RZESZOWIE,Klinika Dermatologii
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,1,Alergologia,2026/011377,Pozarezydencki,68.29,4.35,27.03.2026 10:35:57,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,2,Anestezjologia i intensywna terapia,2026/008623,Rezydencki,83.73,3.70,27.02.2026 09:28:12,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,3,Anestezjologia i intensywna terapia,2026/004020,Rezydencki,79.43,3.31,16.03.2026 12:39:55,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,4,Anestezjologia i intensywna terapia,2026/009716,Rezydencki,76.43,3.79,16.03.2026 21:11:35,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,5,Balneologia i medycyna fizykalna,2026/003459,Pozarezydencki,66.36,2.83,23.03.2026 09:52:57,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,6,Balneologia i medycyna fizykalna,2026/006784,Pozarezydencki,59.63,3.81,16.03.2026 14:14:21,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,7,Chirurgia ogólna,2026/004155,Rezydencki,81.86,3.40,10.03.2026 11:41:47,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,8,Chirurgia ogólna,2026/008988,Rezydencki,78.85,3.89,23.02.2026 17:26:12,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,9,Chirurgia ogólna,2026/003711,Rezydencki,70.81,4.41,12.03.2026 15:46:13,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,10,Chirurgia ogólna,2026/010668,Pozarezydencki,74.77,0.00,17.03.2026 21:10:58,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,11,Chirurgia ogólna,2026/011368,Pozarezydencki,59.36,3.20,28.02.2026 09:20:41,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,12,Chirurgia onkologiczna,2026/008434,Pozarezydencki,75.45,3.74,21.02.2026 21:32:58,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,13,Chirurgia stomatologiczna,2026/008294,Rezydencki,86.60,4.21,09.03.2026 12:20:58,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,14,Chirurgia stomatologiczna,2026/008307,Rezydencki,83.82,3.44,21.02.2026 09:58:37,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,15,Choroby płuc,2026/007006,Pozarezydencki,59.35,3.73,16.03.2026 11:20:56,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,16,Choroby wewnętrzne,2026/006005,Rezydencki,75.60,3.60,13.03.2026 17:49:18,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,17,Choroby wewnętrzne,2026/009635,Rezydencki,73.21,3.37,27.02.2026 20:45:29,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,18,Choroby wewnętrzne,2026/006250,Rezydencki,69.38,3.29,26.02.2026 18:58:55,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,19,Choroby wewnętrzne,2026/004974,Rezydencki,62.20,4.66,16.03.2026 18:21:23,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,20,Choroby wewnętrzne,2026/009453,Pozarezydencki,69.91,0.00,25.02.2026 15:57:04,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,21,Choroby zakaźne,2026/006031,Rezydencki,75.48,3.18,24.02.2026 01:47:32,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,22,Choroby zakaźne,2026/006749,Pozarezydencki,73.58,4.31,24.03.2026 13:27:49,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,51,85,Podlaskie,23,Diabetologia,2026/011584,Rezydencki,91.67,4.25,28.02.2026 18:49:51,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,24,Diabetologia,2026/006879,Rezydencki,88.57,3.48,23.03.2026 14:14:28,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,25,Diabetologia,2026/007595,Pozarezydencki,80.00,4.06,28.02.2026 23:20:09,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,26,Diabetologia,2026/005484,Pozarezydencki,80.00,4.02,12.03.2026 17:36:31,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,27,Endokrynologia,2026/009427,Rezydencki,94.20,4.50,25.02.2026 16:53:05,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,28,Endokrynologia i diabetologia dziecięca,2026/008576,Pozarezydencki,78.24,3.49,20.03.2026 11:36:32,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,29,Gastroenterologia,2026/003457,Rezydencki,90.10,4.16,10.02.2026 20:37:21,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,30,Gastroenterologia,2026/009887,Pozarezydencki,79.21,4.03,17.03.2026 20:31:37,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,31,Geriatria,2026/009068,Rezydencki,82.30,4.17,28.02.2026 22:34:08,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,32,Geriatria,2026/009014,Rezydencki,79.23,4.38,10.03.2026 11:19:23,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,33,Geriatria,2026/010171,Rezydencki,73.08,0.00,26.02.2026 10:34:03,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,34,Kardiologia,2026/003385,Rezydencki,91.39,4.25,14.03.2026 23:18:56,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,35,Kardiologia,2026/003285,Rezydencki,87.08,3.74,01.02.2026 00:14:04,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,36,Kardiologia,2026/005829,Pozarezydencki,74.43,0.00,15.02.2026 18:33:15,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,37,Kardiologia,2026/006735,Pozarezydencki,58.45,4.50,15.03.2026 21:28:05,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,38,Medycyna nuklearna,2026/007615,Pozarezydencki,71.20,3.92,11.03.2026 17:15:02,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,39,Medycyna nuklearna,2026/010215,Pozarezydencki,68.81,0.00,26.02.2026 11:40:26,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,40,Medycyna ratunkowa,2026/007089,Pozarezydencki,66.51,0.00,16.03.2026 21:10:37,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,41,Medycyna rodzinna,2026/003439,Rezydencki,85.17,3.93,16.03.2026 12:40:57,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,42,Medycyna rodzinna,2026/011186,Rezydencki,83.25,3.72,27.02.2026 21:11:05,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,43,Medycyna rodzinna,2026/006942,Rezydencki,81.37,4.15,16.03.2026 10:53:37,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,44,Medycyna rodzinna,2026/011188,Rezydencki,78.57,3.12,28.02.2026 18:15:42,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,45,Medycyna rodzinna,2026/008943,Rezydencki,75.98,0.00,27.02.2026 01:48:34,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,46,Medycyna rodzinna,2026/010454,Rezydencki,68.75,3.62,27.02.2026 20:12:19,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,47,Medycyna rodzinna,2026/005717,Rezydencki,63.81,3.43,16.03.2026 12:56:12,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,48,Medycyna rodzinna,2026/009500,Rezydencki,61.43,3.49,26.03.2026 14:09:16,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,49,Medycyna rodzinna,2026/007670,Pozarezydencki,62.33,3.97,16.03.2026 18:09:39,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,50,Medycyna sportowa,2026/004601,Pozarezydencki,72.73,4.10,16.03.2026 15:56:53,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,51,Medycyna sportowa,2026/010317,Pozarezydencki,66.97,0.00,26.02.2026 14:24:10,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,52,Nefrologia,2026/003764,Pozarezydencki,70.91,0.00,25.02.2026 20:48:20,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,53,Nefrologia dziecięca,2026/008037,Pozarezydencki,69.55,3.24,15.03.2026 21:51:07,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,54,Neurochirurgia,2026/009845,Pozarezydencki,77.67,4.15,25.03.2026 15:27:55,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,55,Neurochirurgia,2026/011307,Pozarezydencki,77.29,3.59,23.03.2026 12:33:53,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,56,Neurologia,2026/009082,Rezydencki,80.62,3.76,26.02.2026 19:09:35,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,57,Okulistyka,2026/007410,Rezydencki,87.80,3.58,17.02.2026 20:49:19,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,58,Okulistyka,2026/010170,Rezydencki,87.56,3.50,26.02.2026 10:59:47,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,52,85,Podlaskie,59,Okulistyka,2026/008557,Pozarezydencki,73.97,4.05,22.02.2026 17:13:15,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,60,Okulistyka,2026/008533,Pozarezydencki,73.39,3.83,24.02.2026 13:01:23,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,61,Onkologia kliniczna,2026/008479,Rezydencki,77.62,3.43,22.02.2026 10:30:11,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,62,Ortodoncja,2026/005033,Rezydencki,86.54,4.48,25.02.2026 11:51:25,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,63,Ortopedia i traumatologia narządu ruchu,2026/004672,Rezydencki,88.04,4.17,06.02.2026 15:06:12,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,64,Ortopedia i traumatologia narządu ruchu,2026/009246,Rezydencki,85.65,3.65,27.02.2026 23:45:48,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,65,Ortopedia i traumatologia narządu ruchu,2026/007655,Pozarezydencki,64.84,3.33,28.02.2026 11:34:52,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,66,Ortopedia i traumatologia narządu ruchu,2026/007671,Pozarezydencki,61.36,0.00,25.02.2026 17:07:13,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,67,Otorynolaryngologia,2026/009949,Rezydencki,87.92,4.17,09.03.2026 21:27:40,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,68,Pediatria,2026/011623,Rezydencki,85.51,3.97,18.03.2026 10:39:18,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,69,Pediatria,2026/011013,Rezydencki,81.73,4.02,27.02.2026 17:10:06,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,70,Pediatria,2026/004006,Rezydencki,71.29,3.98,15.02.2026 20:41:13,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,71,Perinatologia,2026/007667,Pozarezydencki,70.91,3.75,18.02.2026 17:29:23,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,72,Periodontologia,2026/005851,Pozarezydencki,81.82,4.04,12.03.2026 15:11:26,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,73,Położnictwo i ginekologia,2026/008538,Rezydencki,85.99,3.48,22.02.2026 14:39:37,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,74,Położnictwo i ginekologia,2026/009498,Rezydencki,66.83,4.60,27.02.2026 13:36:04,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,75,Protetyka stomatologiczna,2026/010648,Rezydencki,81.25,4.17,27.02.2026 22:32:16,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,76,Psychiatria,2026/006290,Rezydencki,83.33,3.38,16.02.2026 13:20:07,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,77,Psychiatria,2026/010639,Rezydencki,82.78,3.81,28.02.2026 07:40:33,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,78,Psychiatria,2026/011989,Rezydencki,82.13,3.61,02.03.2026 13:32:50,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,79,Psychiatria,2026/010536,Rezydencki,81.90,3.61,28.02.2026 21:36:36,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,80,Psychiatria,2026/007466,Rezydencki,81.73,3.95,28.02.2026 18:36:18,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,81,Psychiatria,2026/006703,Rezydencki,81.25,4.56,20.02.2026 22:13:15,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,82,Psychiatria,2026/008230,Rezydencki,75.60,0.00,24.02.2026 21:48:33,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,83,Psychiatria,2026/010405,Rezydencki,66.83,3.95,27.02.2026 12:58:12,8,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,84,Psychiatria,2026/008566,Pozarezydencki,70.78,3.60,16.03.2026 13:35:48,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,85,Psychiatria dzieci i młodzieży,2026/008000,Rezydencki,89.22,4.60,26.02.2026 21:04:43,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,86,Radiologia i diagnostyka obrazowa,2026/007409,Rezydencki,91.87,3.92,28.02.2026 16:05:17,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,87,Radiologia i diagnostyka obrazowa,2026/008972,Rezydencki,91.39,3.83,28.02.2026 19:46:35,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,88,Radiologia i diagnostyka obrazowa,2026/003498,Rezydencki,90.20,4.31,01.02.2026 19:59:35,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,89,Radiologia i diagnostyka obrazowa,2026/004628,Rezydencki,89.71,4.17,28.02.2026 21:51:52,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,90,Radiologia i diagnostyka obrazowa,2026/011781,Pozarezydencki,79.91,3.50,28.02.2026 21:49:03,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,91,Radiologia i diagnostyka obrazowa,2026/007025,Pozarezydencki,79.91,3.32,26.02.2026 01:59:57,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,92,Rehabilitacja medyczna,2026/010217,Rezydencki,76.92,4.02,26.02.2026 16:03:30,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,93,Reumatologia,2026/004150,Pozarezydencki,77.88,5.00,23.02.2026 18:24:05,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,94,Reumatologia,2026/009922,Pozarezydencki,71.82,3.72,12.03.2026 17:27:45,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,53,85,Podlaskie,95,Stomatologia zachowawcza z endodoncją,2026/007963,Rezydencki,80.38,3.59,19.03.2026 10:44:17,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Podlaskie,96,Stomatologia zachowawcza z endodoncją,2026/009481,Rezydencki,77.40,3.96,24.02.2026 20:17:00,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Podlaskie,97,Stomatologia zachowawcza z endodoncją,2026/005062,Rezydencki,68.75,4.15,18.03.2026 20:41:25,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Podlaskie,98,Urologia,2026/006625,Pozarezydencki,84.93,4.03,28.02.2026 15:41:13,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Podlaskie,1,Położnictwo i ginekologia,2026/010290,Rezydencki,86.84,3.67,26.02.2026 12:28:35,1,TAK,Uniwersytecki Szpital Kliniczny w Białymstoku,"Klinika Ginekologii i Ginekologii Onkologicznej, Klinika Perinatologii i Położnictwa"
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Podlaskie,1,Kardiologia,2026/004921,Rezydencki,88.28,3.22,24.02.2026 22:22:59,2,TAK,Uniwersytecki Szpital Kliniczny w Białymstoku,Klinika Kardiologii i Chorób Wewnętrznych z OINK
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Podlaskie,2,Kardiologia,2026/004351,Rezydencki,79.71,3.64,04.02.2026 19:17:29,2,TAK,Uniwersytecki Szpital Kliniczny w Białymstoku,Klinika Kardiologii i Chorób Wewnętrznych z OINK
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Podlaskie,1,Gastroenterologia,2026/003789,Rezydencki,88.81,4.36,02.02.2026 21:40:26,1,TAK,Uniwersytecki Szpital Kliniczny w Białymstoku,Klinika Gastroenterologii i Chorób Wewnętrznych
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,1,Alergologia,2026/010785,Rezydencki,88.52,4.53,16.03.2026 16:06:01,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,2,Alergologia,2026/011371,Rezydencki,87.44,4.05,28.02.2026 09:07:37,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,3,Alergologia,2026/010020,Pozarezydencki,82.11,3.82,11.03.2026 12:21:22,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,4,Anestezjologia i intensywna terapia,2026/009075,Rezydencki,86.84,3.74,28.02.2026 21:25:38,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,5,Anestezjologia i intensywna terapia,2026/008863,Rezydencki,85.89,3.49,10.03.2026 23:22:40,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,6,Anestezjologia i intensywna terapia,2026/004867,Rezydencki,85.51,4.14,04.03.2026 11:20:35,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,7,Anestezjologia i intensywna terapia,2026/011170,Rezydencki,84.45,3.87,16.03.2026 11:56:38,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,8,Anestezjologia i intensywna terapia,2026/005640,Rezydencki,83.33,4.27,10.02.2026 18:02:33,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,9,Audiologia i foniatria,2026/010716,Pozarezydencki,58.26,3.22,19.03.2026 11:46:01,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,10,Chirurgia dziecięca,2026/007411,Rezydencki,84.30,4.21,27.02.2026 19:12:57,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,11,Chirurgia dziecięca,2026/009686,Rezydencki,83.25,4.25,09.03.2026 21:57:34,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,12,Chirurgia naczyniowa,2026/007364,Rezydencki,84.69,3.69,21.02.2026 17:08:22,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,13,Chirurgia ogólna,2026/009299,Rezydencki,87.14,3.95,27.02.2026 21:04:00,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,14,Chirurgia ogólna,2026/011403,Rezydencki,82.06,3.58,28.02.2026 20:45:32,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,54,85,Pomorskie,15,Chirurgia ogólna,2026/009366,Rezydencki,81.97,4.38,16.03.2026 17:45:44,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,16,Chirurgia ogólna,2026/009964,Rezydencki,73.81,0.00,15.03.2026 20:28:35,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,17,Chirurgia ogólna,2026/008901,Rezydencki,72.38,4.34,05.03.2026 12:53:37,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,18,Chirurgia ogólna,2026/008029,Rezydencki,69.23,4.74,23.02.2026 14:14:03,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,19,Chirurgia onkologiczna,2026/007283,Pozarezydencki,75.45,3.42,18.03.2026 15:14:25,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,20,Chirurgia onkologiczna,2026/007768,Pozarezydencki,70.91,3.25,17.03.2026 20:42:59,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,21,Chirurgia stomatologiczna,2026/009868,Pozarezydencki,80.00,4.14,12.03.2026 21:36:10,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,22,Chirurgia stomatologiczna,2026/011389,Pozarezydencki,79.00,3.27,17.03.2026 23:22:53,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,23,Chirurgia stomatologiczna,2026/006798,Pozarezydencki,78.21,3.84,25.02.2026 22:45:09,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,24,Chirurgia szczękowo-twarzowa,2026/007324,Rezydencki,83.81,4.13,24.02.2026 08:29:33,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,25,Chirurgia szczękowo-twarzowa,2026/007731,Rezydencki,83.65,3.39,15.03.2026 17:46:32,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,26,Choroby płuc,2026/003684,Rezydencki,87.08,3.79,16.02.2026 16:48:23,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,27,Choroby płuc,2026/009930,Rezydencki,81.73,3.31,26.02.2026 19:16:23,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,28,Choroby płuc,2026/011088,Pozarezydencki,69.16,4.02,27.02.2026 18:46:43,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,55,85,Pomorskie,29,Choroby wewnętrzne,2026/011039,Rezydencki,89.86,3.96,27.02.2026 17:29:12,21,NIE,,
